subj,run,set,block,cond,rules,af,mean_accu,median_rt,block1_correct,block2_correct,members,F1Ans,F2Ans,F3Ans,LatentF,ExpectedB1F,B1_t0,B1_t1,B1_t2,B1_t3,B1_t4,B1_t5,B1_t6,B1_t7,B1_t8,B1_t9,B1_t10,B1_t11,B1_t12,B1_t13,B2_t0,B2_t1,B2_t2,B2_t3,B2_t4,B2_t5,B2_t6,B2_t7,B2_t8,B2_t9,B2_t10,B2_t11,B2_t12,B2_t13,B2_t14,B2_t15,group_n
sub-CGAY231,1,0,1,Expand,2R,0,0.9285714285714286,0.9520478500053287,1.0,1.0,"[sub-CGAY231, 1, 0, 1, Expand, 2R, 0, 0.928571, 0.952048, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY231,1,0,2,Expand,2R,0,1.0,0.8821488497778773,1.0,1.0,"[sub-CGAY231, 1, 0, 2, Expand, 2R, 0, 1.000000, 0.882149, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY231,2,3,1,Expand,4R,0,0.8571428571428571,0.8448520503006876,1.0,1.0,"[sub-CGAY231, 2, 3, 1, Expand, 4R, 0, 0.857143, 0.844852, 1.0, 1.0]",0,1,1,0_1_1,0_0_1,B1_t0_0,B1_t1_0,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY231,2,3,2,Expand,4R,0,0.9375,0.7845567003823817,1.0,1.0,"[sub-CGAY231, 2, 3, 2, Expand, 4R, 0, 0.937500, 0.784557, 1.0, 1.0]",0,1,1,0_1_1,0_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_0,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY231,3,5,1,Preserve,1R,0,0.7142857142857143,1.0086022499017417,1.0,1.0,"[sub-CGAY231, 3, 5, 1, Preserve, 1R, 0, 0.714286, 1.008602, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_0,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_0,B1_t7_1,B1_t8_0,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY231,3,5,2,Preserve,1R,0,0.9375,0.8337395000271499,1.0,1.0,"[sub-CGAY231, 3, 5, 2, Preserve, 1R, 0, 0.937500, 0.833740, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_0,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY231,5,8,1,Preserve,1R,0,1.0,1.089040799997747,1.0,1.0,"[sub-CGAY231, 5, 8, 1, Preserve, 1R, 0, 1.000000, 1.089041, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY231,5,8,2,Preserve,1R,0,1.0,0.7835416002199054,1.0,1.0,"[sub-CGAY231, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.783542, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY232,1,1,1,Preserve,1R,0,0.7857142857142857,1.024097250000068,1.0,1.0,"[sub-CGAY232, 1, 1, 1, Preserve, 1R, 0, 0.785714, 1.024097, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_0,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_0,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY232,1,1,2,Preserve,1R,0,1.0,0.9331460500000048,1.0,1.0,"[sub-CGAY232, 1, 1, 2, Preserve, 1R, 0, 1.000000, 0.933146, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY232,5,8,1,Preserve,1R,0,0.8571428571428571,1.0036063499996999,1.0,1.0,"[sub-CGAY232, 5, 8, 1, Preserve, 1R, 0, 0.857143, 1.003606, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_0,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY232,5,8,2,Preserve,1R,0,1.0,0.8569892499999696,1.0,1.0,"[sub-CGAY232, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.856989, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY232,5,9,1,Expand,2R,0,0.7857142857142857,1.319040049999785,1.0,1.0,"[sub-CGAY232, 5, 9, 1, Expand, 2R, 0, 0.785714, 1.319040, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,B1_t0_0,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_0,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY232,5,9,2,Expand,2R,0,1.0,1.0018127999996977,1.0,1.0,"[sub-CGAY232, 5, 9, 2, Expand, 2R, 0, 1.000000, 1.001813, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY233,1,1,1,Expand,4R,0,0.9285714285714286,1.3841149500003667,1.0,1.0,"[sub-CGAY233, 1, 1, 1, Expand, 4R, 0, 0.928571, 1.384115, 1.0, 1.0]",0,1,1,0_1_1,0_0_1,B1_t0_1,B1_t1_0,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY233,1,1,2,Expand,4R,0,1.0,0.8695115000000442,1.0,1.0,"[sub-CGAY233, 1, 1, 2, Expand, 4R, 0, 1.000000, 0.869512, 1.0, 1.0]",0,1,1,0_1_1,0_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY233,3,4,1,Preserve,1R,0,0.7857142857142857,0.9816468999997596,1.0,1.0,"[sub-CGAY233, 3, 4, 1, Preserve, 1R, 0, 0.785714, 0.981647, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,B1_t0_1,B1_t1_0,B1_t2_0,B1_t3_0,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY233,3,4,2,Preserve,1R,0,1.0,0.7654490000004444,1.0,1.0,"[sub-CGAY233, 3, 4, 2, Preserve, 1R, 0, 1.000000, 0.765449, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY233,3,5,1,Preserve,1R,0,0.8571428571428571,0.8863303999987693,1.0,1.0,"[sub-CGAY233, 3, 5, 1, Preserve, 1R, 0, 0.857143, 0.886330, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_0,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY233,3,5,2,Preserve,1R,0,1.0,0.7237680499993076,1.0,1.0,"[sub-CGAY233, 3, 5, 2, Preserve, 1R, 0, 1.000000, 0.723768, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY233,5,8,1,Preserve,1R,0,0.8571428571428571,0.8364326999999321,1.0,1.0,"[sub-CGAY233, 5, 8, 1, Preserve, 1R, 0, 0.857143, 0.836433, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,B1_t0_0,B1_t1_0,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY233,5,8,2,Preserve,1R,0,1.0,0.8716986999997971,1.0,1.0,"[sub-CGAY233, 5, 8, 2, Preserve, 1R, 0, 1.000000, 0.871699, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY233,5,9,1,Expand,2R,0,1.0,0.7849708499988992,1.0,1.0,"[sub-CGAY233, 5, 9, 1, Expand, 2R, 0, 1.000000, 0.784971, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY233,5,9,2,Expand,2R,0,1.0,0.7964200000005803,1.0,1.0,"[sub-CGAY233, 5, 9, 2, Expand, 2R, 0, 1.000000, 0.796420, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY234,1,0,1,Expand,2R,0,0.8571428571428571,1.2713523500005977,1.0,1.0,"[sub-CGAY234, 1, 0, 1, Expand, 2R, 0, 0.857143, 1.271352, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,B1_t0_1,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_0,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY234,1,0,2,Expand,2R,0,0.9375,1.6638810500026011,1.0,1.0,"[sub-CGAY234, 1, 0, 2, Expand, 2R, 0, 0.937500, 1.663881, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_0,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY234,2,3,1,Preserve,1R,0,0.8571428571428571,0.8338485000022047,1.0,1.0,"[sub-CGAY234, 2, 3, 1, Preserve, 1R, 0, 0.857143, 0.833849, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_0,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY234,2,3,2,Preserve,1R,0,1.0,0.8635101999971084,1.0,1.0,"[sub-CGAY234, 2, 3, 2, Preserve, 1R, 0, 1.000000, 0.863510, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_nan,B2_t14_1,B2_t15_1,280
sub-CGAY234,3,5,1,Expand,4R,0,1.0,1.0450808000005054,1.0,1.0,"[sub-CGAY234, 3, 5, 1, Expand, 4R, 0, 1.000000, 1.045081, 1.0, 1.0]",0,1,1,0_1_1,0_0_1,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY234,3,5,2,Expand,4R,0,0.9375,0.8492326500017953,1.0,1.0,"[sub-CGAY234, 3, 5, 2, Expand, 4R, 0, 0.937500, 0.849233, 1.0, 1.0]",0,1,1,0_1_1,0_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_0,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY234,5,8,1,Preserve,1R,0,0.9285714285714286,0.9303747499980091,1.0,1.0,"[sub-CGAY234, 5, 8, 1, Preserve, 1R, 0, 0.928571, 0.930375, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY234,5,8,2,Preserve,1R,0,0.9375,0.8628562499998225,1.0,1.0,"[sub-CGAY234, 5, 8, 2, Preserve, 1R, 0, 0.937500, 0.862856, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_0,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY234,5,9,1,Expand,2R,0,0.9285714285714286,0.6764394499987247,1.0,1.0,"[sub-CGAY234, 5, 9, 1, Expand, 2R, 0, 0.928571, 0.676439, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_0,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY234,5,9,2,Expand,2R,0,1.0,0.7842966500011244,1.0,1.0,"[sub-CGAY234, 5, 9, 2, Expand, 2R, 0, 1.000000, 0.784297, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY235,1,0,1,Preserve,1R,0,0.8571428571428571,1.6074650500013377,1.0,1.0,"[sub-CGAY235, 1, 0, 1, Preserve, 1R, 0, 0.857143, 1.607465, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_0,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_0,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY235,1,0,2,Preserve,1R,0,1.0,1.3015507499985688,1.0,1.0,"[sub-CGAY235, 1, 0, 2, Preserve, 1R, 0, 1.000000, 1.301551, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY235,1,1,1,Preserve,1R,0,0.9285714285714286,1.1940380500000174,1.0,1.0,"[sub-CGAY235, 1, 1, 1, Preserve, 1R, 0, 0.928571, 1.194038, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY235,1,1,2,Preserve,1R,0,0.875,1.1615689000009297,1.0,1.0,"[sub-CGAY235, 1, 1, 2, Preserve, 1R, 0, 0.875000, 1.161569, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_0,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_0,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY235,5,8,1,Preserve,2R,0,0.8571428571428571,0.9592558000003919,1.0,1.0,"[sub-CGAY235, 5, 8, 1, Preserve, 2R, 0, 0.857143, 0.959256, 1.0, 1.0]",0,1,0,0_1_0,0_1_0,B1_t0_0,B1_t1_0,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY235,5,8,2,Preserve,2R,0,1.0,0.6561609499985934,1.0,1.0,"[sub-CGAY235, 5, 8, 2, Preserve, 2R, 0, 1.000000, 0.656161, 1.0, 1.0]",0,1,0,0_1_0,0_1_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY236,2,2,1,Expand,2R,0,0.8571428571428571,0.7612040999229066,1.0,1.0,"[sub-CGAY236, 2, 2, 1, Expand, 2R, 0, 0.857143, 0.761204, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,B1_t0_0,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY236,2,2,2,Expand,2R,0,1.0,0.7839371000300162,1.0,1.0,"[sub-CGAY236, 2, 2, 2, Expand, 2R, 0, 1.000000, 0.783937, 1.0, 1.0]",1,0,1,1_0_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY236,2,3,1,Destroy,4R,0,1.0,0.7228233999339864,1.0,1.0,"[sub-CGAY236, 2, 3, 1, Destroy, 4R, 0, 1.000000, 0.722823, 1.0, 1.0]",0,1,1,0_1_1,1_0_0,B1_t0_1,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY236,2,3,2,Destroy,4R,0,1.0,0.7071223499951884,1.0,1.0,"[sub-CGAY236, 2, 3, 2, Destroy, 4R, 0, 1.000000, 0.707122, 1.0, 1.0]",0,1,1,0_1_1,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY236,3,5,1,Preserve,1R,0,0.9285714285714286,0.889050199999474,1.0,1.0,"[sub-CGAY236, 3, 5, 1, Preserve, 1R, 0, 0.928571, 0.889050, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_1,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY236,3,5,2,Preserve,1R,0,1.0,0.6778412499697879,1.0,1.0,"[sub-CGAY236, 3, 5, 2, Preserve, 1R, 0, 1.000000, 0.677841, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY236,4,6,1,Preserve,1R,0,0.8571428571428571,0.6183274999493733,1.0,1.0,"[sub-CGAY236, 4, 6, 1, Preserve, 1R, 0, 0.857143, 0.618327, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,B1_t0_0,B1_t1_0,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY236,4,6,2,Preserve,1R,0,1.0,0.6121380500262603,1.0,1.0,"[sub-CGAY236, 4, 6, 2, Preserve, 1R, 0, 1.000000, 0.612138, 1.0, 1.0]",0,1,1,0_1_1,0_1_1,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY236,4,7,1,Expand,2R,0,0.9285714285714286,0.6250745499855839,1.0,1.0,"[sub-CGAY236, 4, 7, 1, Expand, 2R, 0, 0.928571, 0.625075, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,B1_t0_0,B1_t1_1,B1_t2_1,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY236,4,7,2,Expand,2R,0,1.0,0.6406970500247553,1.0,1.0,"[sub-CGAY236, 4, 7, 2, Expand, 2R, 0, 1.000000, 0.640697, 1.0, 1.0]",1,1,0,1_1_0,0_1_0,,,,,,,,,,,,,,,B2_t0_1,B2_t1_1,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY237,3,4,1,Preserve,1R,0,0.8571428571428571,1.019766699988395,1.0,1.0,"[sub-CGAY237, 3, 4, 1, Preserve, 1R, 0, 0.857143, 1.019767, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,B1_t0_1,B1_t1_0,B1_t2_1,B1_t3_0,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
sub-CGAY237,3,4,2,Preserve,1R,0,0.875,1.029423149942886,1.0,1.0,"[sub-CGAY237, 3, 4, 2, Preserve, 1R, 0, 0.875000, 1.029423, 1.0, 1.0]",1,0,1,1_0_1,1_0_1,,,,,,,,,,,,,,,B2_t0_0,B2_t1_0,B2_t2_1,B2_t3_1,B2_t4_1,B2_t5_1,B2_t6_1,B2_t7_1,B2_t8_1,B2_t9_1,B2_t10_1,B2_t11_1,B2_t12_1,B2_t13_1,B2_t14_1,B2_t15_1,280
sub-CGAY237,3,5,1,Preserve,1R,0,0.8571428571428571,0.9521736499737017,1.0,1.0,"[sub-CGAY237, 3, 5, 1, Preserve, 1R, 0, 0.857143, 0.952174, 1.0, 1.0]",1,0,0,1_0_0,1_0_0,B1_t0_0,B1_t1_1,B1_t2_0,B1_t3_1,B1_t4_1,B1_t5_1,B1_t6_1,B1_t7_1,B1_t8_1,B1_t9_1,B1_t10_1,B1_t11_1,B1_t12_1,B1_t13_1,,,,,,,,,,,,,,,,,280
